id,first_name,last_name,email,prob
1377,Svitokol,Rogozniy,svitokol.rogozniy@gmail.com,0.52
1378,Svyatolyub,Buzinniy,svyatolyub.buzinniy@gmail.com,3.56
1379,Rostichar,Zagrodskiy,rostichar.zagrodskiy@gmail.com,51.29
1380,Dobromir,Zhevchenko,dobromir.zhevchenko@gmail.com,70.72
1381,Dariya,Arsenich,dariya.arsenich@ukr.net,0.77
1382,Golubko,Grigorchuk,golubko.grigorchuk@gmail.com,50.91
1383,Konstanciya,Zavoyko,konstanciya.zavoyko@ukr.net,1.54
1384,Magadara,Holosha,magadara.holosha@ukr.net,7.51
1385,Orisya,Pidoplichko,orisya.pidoplichko@ukr.net,0.45
1386,Buymir,Blazhenko,buymir.blazhenko@gmail.com,27.4
1387,Azaliya,Kachur,azaliya.kachur@ukr.net,33.92
1388,Bilovid,Holodniy,bilovid.holodniy@gmail.com,40.18
1389,Svitozar,Moysya,svitozar.moysya@gmail.com,13.38
1390,Artemisa,Slisarenko,artemisa.slisarenko@ukr.net,0.21
1391,Filikitata,Tishchenko,filikitata.tishchenko@ukr.net,58.52
1392,Granislav,Daniliv,granislav.daniliv@gmail.com,0.84
1393,Demid,Chamata,demid.chamata@gmail.com,2.06
1394,Demid,Bosik,demid.bosik@gmail.com,1.01
1395,Ladomir,Krupska,ladomir.krupska@gmail.com,0.97
1396,Yarosh,Gavrilyak,yarosh.gavrilyak@gmail.com,95.88
1397,Starodum,Gladkih,starodum.gladkih@gmail.com,68.56
1398,Olimpiya,Vatulya,olimpiya.vatulya@ukr.net,5.09
1399,Viroslav,Danko,viroslav.danko@gmail.com,7.26
1400,Kvitoslava,Macenko,kvitoslava.macenko@ukr.net,33.37
1401,Sofiya,Mikitenko,sofiya.mikitenko@ukr.net,1.79
1402,Gleb,Podzigun,gleb.podzigun@gmail.com,0.63
1403,Liliya,Sheludchenko,liliya.sheludchenko@ukr.net,10.35
1404,Hvalimir,Selyanko,hvalimir.selyanko@gmail.com,0.69
1405,V'yacheslav,Gorbal,v'yacheslav.gorbal@gmail.com,0.56
1406,Mykhailo,Limnichenko,mihaylo.limnichenko@gmail.com,3.26
1407,Doroteya,Dobzhanskiy,doroteya.dobzhanskiy@ukr.net,0.43
1408,Albina,Boreckiy,albina.boreckiy@ukr.net,0.79
1409,Milodara,Romanko,milodara.romanko@ukr.net,4.98
1410,Nataliya,Galenko,nataliya.galenko@ukr.net,0.65
1411,Marichka,Lyashko,marichka.lyashko@ukr.net,0.62
1412,Vedan,Kolodyazhniy,vedan.kolodyazhniy@gmail.com,1.55
1413,Dobrilo,Fesun,dobrilo.fesun@gmail.com,0.59
1414,Zborislav,Grigorcev,zborislav.grigorcev@gmail.com,7.51
1415,Gordomisl,Orobko,gordomisl.orobko@gmail.com,96.71
1416,Kleopatra,Samoylovich,kleopatra.samoylovich@ukr.net,0.61
1417,Konon,Modzalevskiy,konon.modzalevskiy@gmail.com,2.62
1418,Dar,Zaliznyak,dar.zaliznyak@gmail.com,1.52
1419,Ieremiy,Dushchenko,ieremiy.dushchenko@gmail.com,0.58
1420,Filicitata,Zdesenko,filicitata.zdesenko@ukr.net,0.33
1421,Dzvenimira,Chalenko,dzvenimira.chalenko@ukr.net,0.48
1422,Fedir,Arsenich,fedir.arsenich@gmail.com,0.63
1423,Zlotodan,Lyucenko,zlotodan.lyucenko@gmail.com,3.54
1424,Granislav,Mogitich,granislav.mogitich@gmail.com,0.82
1425,Milodar,Slivenko,milodar.slivenko@gmail.com,1.06
1426,Timoh,Kubrak,timoh.kubrak@gmail.com,2.4
1427,Godomir,Tolochko,godomir.tolochko@gmail.com,0.74
1428,Polyan,Andrusenko,polyan.andrusenko@gmail.com,0.79
1429,Iya,Kostiv,iya.kostiv@ukr.net,3.55
1430,Velet,Matviienko,velet.matviienko@gmail.com,0.87
1431,Yasnovid,Sich,yasnovid.sich@gmail.com,0.73
1432,Pilip,Zaharenko,pilip.zaharenko@gmail.com,68.97
1433,Orest,Kostricya,orest.kostricya@gmail.com,10.75
1434,Naslav,Glushchak,naslav.glushchak@gmail.com,0.45
1435,Yarchik,Vaskovichi,yarchik.vaskovichi@gmail.com,68.19
1436,Zhito,Polovec,zhito.polovec@gmail.com,1.42
1437,Siloslav,Kunovskiy,siloslav.kunovskiy@gmail.com,0.27
1438,Antonina,Dibrova,antonina.dibrova@ukr.net,1.7
1439,Dibach,Pevniy,dibach.pevniy@gmail.com,1.67
1440,Yuhim,Samchuk,yuhim.samchuk@gmail.com,0.77
1441,Soncevida,Kirichuk,soncevida.kirichuk@ukr.net,0.34
1442,Lyubava,Danilyuk,lyubava.danilyuk@ukr.net,5.12
1443,Vorotislav,Gorbachuk,vorotislav.gorbachuk@gmail.com,8.1
1444,Dorogosil,Gomza,dorogosil.gomza@gmail.com,0.54
1445,Avreliy,Senkivskiy,avreliy.senkivskiy@gmail.com,26.38
1446,Ladislav,Gopkalo,ladislav.gopkalo@gmail.com,97.03
1447,Budimir,Generalyuk,budimir.generalyuk@gmail.com,0.95
1448,Lolita,Gaydamaka,lolita.gaydamaka@ukr.net,75.38
1449,Soncelika,Demidyuk,soncelika.demidyuk@ukr.net,0.49
1450,Dragomir,Shunevich,dragomir.shunevich@gmail.com,1.0
1451,Hristina,Sheremet,hristina.sheremet@ukr.net,0.46
1452,Vladilena,Morozenko,vladilena.morozenko@ukr.net,1.25
1453,Radomisl,Bratus,radomisl.bratus@gmail.com,79.85
1454,Vist,Didich,vist.didich@gmail.com,2.74
1455,Syuzanna,Gladishovskiy,syuzanna.gladishovskiy@ukr.net,7.89
1456,Naslava,Basyuk,naslava.basyuk@ukr.net,0.45
1457,V'yacheslav,Vakalyuk,v'yacheslav.vakalyuk@gmail.com,96.37
1458,Sobislava,Cherednichenko,sobislava.cherednichenko@ukr.net,0.53
1459,Vitomir,Paskevich,vitomir.paskevich@gmail.com,31.33
1460,Vita,Antonich,vita.antonich@ukr.net,1.46
1461,Polyan,Zelenyak,polyan.zelenyak@gmail.com,2.79
1462,Fotina,Shandro,fotina.shandro@ukr.net,0.61
1463,Nelya,Kovtunenko,nelya.kovtunenko@ukr.net,34.98
1464,Yuhima,Korovickiy,yuhima.korovickiy@ukr.net,0.67
1465,Semibor,Makarushka,semibor.makarushka@gmail.com,0.92
1466,Pervushko,Garasimiv,pervushko.garasimiv@gmail.com,3.59
1467,Bazhan,Sagaydachniy,bazhan.sagaydachniy@gmail.com,1.7
1468,Kilina,Medvid,kilina.medvid@ukr.net,70.09
1469,Yar,Verbickiy,yar.verbickiy@gmail.com,3.22
1470,Vishata,Priymak,vishata.priymak@gmail.com,98.94
1471,Nina,Tatomir,nina.tatomir@ukr.net,29.88
1472,Lelya,Aronec,lelya.aronec@ukr.net,66.59
1473,Velemir,Zabila,velemir.zabila@gmail.com,84.86
1474,Tatomir,Illyashenko,tatomir.illyashenko@gmail.com,4.99
1475,Miroboga,Cibenko,miroboga.cibenko@ukr.net,0.47
1476,Stanimira,Bandurko,stanimira.bandurko@ukr.net,1.15
1477,Alisa,Zhuk,alisa.zhuk@ukr.net,6.5
1478,Ariadna,Grabovskiy,ariadna.grabovskiy@ukr.net,95.97
1479,Granislav,Frickiy,granislav.frickiy@gmail.com,5.65
1480,Adelina,Grechanik,adelina.grechanik@ukr.net,22.86
1481,Mirogost,Blishchik,mirogost.blishchik@gmail.com,4.37
1482,Vukol,Nizhnik,vukol.nizhnik@gmail.com,62.91
1483,Yosifata,Kabachenko,yosifata.kabachenko@ukr.net,1.03
1484,Shchastibog,Verhoglyad,shchastibog.verhoglyad@gmail.com,5.96
1485,Martin,Kubiv,martin.kubiv@gmail.com,0.73
1486,Rayina,Zaplavskiy,rayina.zaplavskiy@ukr.net,92.38
1487,Mudrolyub,Pavlichenko,mudrolyub.pavlichenko@gmail.com,0.83
1488,Marina,Yarosevich,marina.yarosevich@ukr.net,1.51
1489,Mudrolyuba,Gladiy,mudrolyuba.gladiy@ukr.net,1.87
1490,Radim,Stolyarchuk,radim.stolyarchuk@gmail.com,0.58
1491,Agniya,Kamenyuk,agniya.kamenyuk@ukr.net,4.92
1492,Peremil,Lazorskiy,peremil.lazorskiy@gmail.com,0.66
1493,Lavrentiy,Kodola,lavrentiy.kodola@gmail.com,1.36
1494,Gerasim,Yurchuk,gerasim.yurchuk@gmail.com,4.94
1495,Lolita,Sharko,lolita.sharko@ukr.net,34.34
1496,Milodara,Skorobogatko,milodara.skorobogatko@ukr.net,3.01
1497,Mykhailo,Sheremet,mihaylo.sheremet@gmail.com,1.12
1498,Lyutomisl,Zabolotniy,lyutomisl.zabolotniy@gmail.com,5.42
1499,Podolyan,Nosachenko,podolyan.nosachenko@gmail.com,12.79
1500,Hrisa,Virastyuk,hrisa.virastyuk@ukr.net,5.23
1501,Burevist,Divak,burevist.divak@gmail.com,0.51
1502,Divozir,Fenko,divozir.fenko@gmail.com,0.55
1503,Beatrisa,Derkach,beatrisa.derkach@ukr.net,0.74
1504,Martin,Drak,martin.drak@gmail.com,0.9
1505,Ulita,Pushkar,ulita.pushkar@ukr.net,3.39
1506,Anisiy,Kuzemskiy,anisiy.kuzemskiy@gmail.com,5.18
1507,Bozhemir,Sidorchuk,bozhemir.sidorchuk@gmail.com,37.55
1508,Rad,Chekanyuk,rad.chekanyuk@gmail.com,9.8
1509,Zhivoslav,Reshetnyak,zhivoslav.reshetnyak@gmail.com,0.21
1510,Ladimir,Yuzvenko,ladimir.yuzvenko@gmail.com,5.74
1511,Mariya,Taranec,mariya.taranec@ukr.net,0.68
1512,Radim,Golubnichiy,radim.golubnichiy@gmail.com,3.77
1513,Vseslava,Piddubniy,vseslava.piddubniy@ukr.net,4.09
1514,Ilariya,Ziblikevich,ilariya.ziblikevich@ukr.net,0.69
1515,Dar,Kiseli,dar.kiseli@gmail.com,1.27
1516,Artem,Ilyashenko,artem.ilyashenko@gmail.com,9.99
1517,Esfir,Barannik,esfir.barannik@ukr.net,83.48
1518,Bilovid,Chuhlib,bilovid.chuhlib@gmail.com,3.08
1519,Rogvolod,Mikulyak,rogvolod.mikulyak@gmail.com,1.9
1520,Kilina,Medunicya,kilina.medunicya@ukr.net,1.01
1521,Zlatomira,Zhoravka,zlatomira.zhoravka@ukr.net,0.63
1522,Mstibog,Kozickiy,mstibog.kozickiy@gmail.com,1.37
1523,Antoniy,Zerov,antoniy.zerov@gmail.com,86.96
1524,Bogdana,Turyanskiy,bogdana.turyanskiy@ukr.net,1.41
1525,Slavolyuba,Petrinenko,slavolyuba.petrinenko@ukr.net,1.5
1526,Ayida,Babunyak,ayida.babunyak@ukr.net,2.72
1527,Edita,Padun,edita.padun@ukr.net,15.82
1528,Georgina,Lubkivskiy,georgina.lubkivskiy@ukr.net,47.53
1529,Dobrilo,Chekalyuk,dobrilo.chekalyuk@gmail.com,0.5
1530,Sofiya,Fedorciv,sofiya.fedorciv@ukr.net,0.48
1531,Makivka,Karpeka,makivka.karpeka@ukr.net,1.39
1532,Lola,Lisnichiy,lola.lisnichiy@ukr.net,1.26
1533,Kiy,Grushka,kiy.grushka@gmail.com,0.54
1534,Vratan,Demuckiy,vratan.demuckiy@gmail.com,1.91
1535,Emiliya,Reshko,emiliya.reshko@ukr.net,0.56
1536,Bazhan,Fedik,bazhan.fedik@gmail.com,0.45
1537,Nina,Yampolskiy,nina.yampolskiy@ukr.net,5.26
1538,Griva,Yakobovskiy,griva.yakobovskiy@gmail.com,98.22
1539,Sila,Mikitin,sila.mikitin@gmail.com,2.73
1540,Sinook,Dmitrichenko,sinook.dmitrichenko@gmail.com,4.3
1541,Lavrin,Lavrinenko,lavrin.lavrinenko@gmail.com,1.64
1542,Sara,Lisovi,sara.lisovi@ukr.net,0.95
1543,Rudana,Yakimenko,rudana.yakimenko@ukr.net,0.94
1544,Markiyan,Petranovskiy,markiyan.petranovskiy@gmail.com,1.64
1545,Faust,Parishkura,faust.parishkura@gmail.com,0.7
1546,Troyan,Pankevich,troyan.pankevich@gmail.com,10.98
1547,Soncedar,Bilyachenko,soncedar.bilyachenko@gmail.com,0.61
1548,Atanas,Vishenskiy,atanas.vishenskiy@gmail.com,4.89
1549,Peresvit,Iskrickiy,peresvit.iskrickiy@gmail.com,2.39
1550,Oles,Bilostockiy,oles.bilostockiy@gmail.com,97.64
1551,Ievdokiya,Zayachkivskiy,ievdokiya.zayachkivskiy@ukr.net,84.52
1552,Zhadan,Butnik,zhadan.butnik@gmail.com,14.24
1553,Pavlina,Nosenko,pavlina.nosenko@ukr.net,2.53
1554,Ladimir,Kuchabskiy,ladimir.kuchabskiy@gmail.com,1.34
1555,Makar,Irvanec,makar.irvanec@gmail.com,2.66
1556,Ruslan,Gavrilenko,ruslan.gavrilenko@gmail.com,93.9
1557,Svyatopolk,Chikalenko,svyatopolk.chikalenko@gmail.com,0.56
1558,Yuhimina,Shchurat,yuhimina.shchurat@ukr.net,19.29
1559,Zhivoslav,Polovec,zhivoslav.polovec@gmail.com,0.64
1560,Inga,Mikolaienko,inga.mikolaienko@ukr.net,95.71
1561,Yuhimiya,Kikot,yuhimiya.kikot@ukr.net,0.84
1562,Vladlena,Ceglinskiy,vladlena.ceglinskiy@ukr.net,97.28
1563,Velichko,Kozub,velichko.kozub@gmail.com,27.13
1564,Oleksandra,Lavrivskiy,oleksandra.lavrivskiy@ukr.net,0.96
1565,Osmomisla,Chumak,osmomisla.chumak@ukr.net,0.41
1566,Mirobog,Balabuha,mirobog.balabuha@gmail.com,1.93
1567,Rostichara,Kostyuk,rostichara.kostyuk@ukr.net,2.95
1568,Tririg,Nechitaylo,tririg.nechitaylo@gmail.com,0.66
1569,Zoreslav,Kostyuk,zoreslav.kostyuk@gmail.com,1.04
1570,Lyubim,Shelepnickiy,lyubim.shelepnickiy@gmail.com,0.77
1571,Avreliy,Matyushenko,avreliy.matyushenko@gmail.com,4.45
1572,Blagodar,Zlenko,blagodar.zlenko@gmail.com,0.78
1573,Ilariya,Ieromenko,ilariya.ieromenko@ukr.net,1.52
1574,Mayina,Truh,mayina.truh@ukr.net,0.77
1575,Pereyaslav,Danchenko,pereyaslav.danchenko@gmail.com,96.86
1576,Ostromira,Bayrak,ostromira.bayrak@ukr.net,0.21
1577,Sologub,Chernec,sologub.chernec@gmail.com,3.98
1578,Naslav,Karasik,naslav.karasik@gmail.com,5.2
1579,V'yacheslava,Voloshchenko,v'yacheslava.voloshchenko@ukr.net,0.35
1580,Zhito,Shpak,zhito.shpak@gmail.com,95.55
1581,Filicata,Taranenko,filicata.taranenko@ukr.net,0.93
1582,Tereza,Kibkalo,tereza.kibkalo@ukr.net,94.51
1583,Severin,Karnaushenko,severin.karnaushenko@gmail.com,0.77
1584,Donna,Fedorciv,donna.fedorciv@ukr.net,1.2
1585,Ievlampiy,Teplickiy,ievlampiy.teplickiy@gmail.com,96.08
1586,Oksana,Fedchenko,oksana.fedchenko@ukr.net,3.7
1587,Potap,Korobko,potap.korobko@gmail.com,0.57
1588,Danko,Mogila,danko.mogila@gmail.com,1.9
1589,Dalemil,Stadnik,dalemil.stadnik@gmail.com,0.61
1590,Ontin,Kachkovskiy,ontin.kachkovskiy@gmail.com,1.15
1591,Yasen,Alchevska,yasen.alchevska@gmail.com,2.34
1592,Fevroniya,Davidko,fevroniya.davidko@ukr.net,0.61
1593,Chestislav,Peretyatko,chestislav.peretyatko@gmail.com,2.12
1594,Sinooka,Starostenko,sinooka.starostenko@ukr.net,1.23
1595,Zboyislav,Shulika,zboyislav.shulika@gmail.com,0.52
1596,Tvorimir,Ginilevich,tvorimir.ginilevich@gmail.com,96.22
1597,Stanimira,Davidchuk,stanimira.davidchuk@ukr.net,0.35
1598,Zahar,Antonov-Ovsiienko,zahar.antonov-ovsiienko@gmail.com,1.49
1599,Zhozefina,Zubeyko,zhozefina.zubeyko@ukr.net,1.23
1600,Grozan,Tverdohlib,grozan.tverdohlib@gmail.com,0.52
1601,Viroslava,Dutko,viroslava.dutko@ukr.net,4.5
1602,Ceciliya,Vorobec,ceciliya.vorobec@ukr.net,1.34
1603,Kiieslav,Sacyuk,kiieslav.sacyuk@gmail.com,1.12
1604,Starodum,Shapoval,starodum.shapoval@gmail.com,1.1
1605,Sila,Priymachenko,sila.priymachenko@gmail.com,93.96
1606,Perelyub,Turkalo,perelyub.turkalo@gmail.com,0.73
1607,Silolyub,Marchenko,silolyub.marchenko@gmail.com,3.81
1608,Dibach,Mostoviy,dibach.mostoviy@gmail.com,9.98
1609,Filicitata,Kanyuka,filicitata.kanyuka@ukr.net,2.95
1610,Velemudr,Vasilyuk,velemudr.vasilyuk@gmail.com,84.9
1611,Godomir,Manko,godomir.manko@gmail.com,1.75
1612,Gatuslav,Bilas,gatuslav.bilas@gmail.com,0.51
1613,Svitlan,Krupska,svitlan.krupska@gmail.com,5.11
1614,Timish,Golodnyuk,timish.golodnyuk@gmail.com,0.98
1615,Svyatoyar,Balickiy,svyatoyar.balickiy@gmail.com,0.97
1616,Tihomir,Volnenko,tihomir.volnenko@gmail.com,1.2
1617,Velemir,Gres,velemir.gres@gmail.com,70.53
1618,Zoremir,Zubchenko,zoremir.zubchenko@gmail.com,8.37
1619,Blagovist,Perepadya,blagovist.perepadya@gmail.com,0.97
1620,Zlat,Drozdovskiy,zlat.drozdovskiy@gmail.com,25.52
1621,Rianna,Manuylenko,rianna.manuylenko@ukr.net,1.25
1622,Dzvenislava,Borsuk,dzvenislava.borsuk@ukr.net,3.64
1623,Likera,Sasko,likera.sasko@ukr.net,0.47
1624,Susanna,Macenko,susanna.macenko@ukr.net,2.94
1625,Svitolyub,Gorak,svitolyub.gorak@gmail.com,0.88
1626,Liposlav,Beley,liposlav.beley@gmail.com,1.11
1627,Zinoviy,Pedan,zinoviy.pedan@gmail.com,3.34
1628,Lolit,Rozumniy,lolit.rozumniy@gmail.com,0.46
1629,Sokil,Basanec,sokil.basanec@gmail.com,0.5
1630,Tarosik,Perepadya,tarosik.perepadya@gmail.com,4.65
1631,Dzvinka,Dumka,dzvinka.dumka@ukr.net,2.24
1632,Krasun,Turkevich,krasun.turkevich@gmail.com,94.38
1633,Chesmil,Shiray,chesmil.shiray@gmail.com,0.27
1634,Sobislav,Guzar,sobislav.guzar@gmail.com,84.61
1635,Lyuborada,Ovsiienko,lyuborada.ovsiienko@ukr.net,2.2
1636,Olimpiya,Zarickiy,olimpiya.zarickiy@ukr.net,3.85
1637,Tur,Gurzhiy,tur.gurzhiy@gmail.com,3.27
1638,Vira,Ratushnyak,vira.ratushnyak@ukr.net,1.04
1639,Borimir,Zhabchenko,borimir.zhabchenko@gmail.com,96.53
1640,Hotibor,Farina,hotibor.farina@gmail.com,5.86
1641,Mihaylina,Shcherbina,mihaylina.shcherbina@ukr.net,1.63
1642,Bozhan,Gomonay,bozhan.gomonay@gmail.com,76.93
1643,Zoreslav,Vivsyaniy,zoreslav.vivsyaniy@gmail.com,0.82
1644,Stozhar,Marushevskiy,stozhar.marushevskiy@gmail.com,0.37
1645,Viroslav,Cibulenko,viroslav.cibulenko@gmail.com,1.07
1646,Pereyaslav,Radzishevskiy,pereyaslav.radzishevskiy@gmail.com,1.64
1647,Tonkostana,Zaglada,tonkostana.zaglada@ukr.net,32.46
1648,Dalemil,Znoba,dalemil.znoba@gmail.com,7.54
1649,Makar,Aliksiychuk,makar.aliksiychuk@gmail.com,0.53
1650,Alevtin,Kozubenko,alevtin.kozubenko@gmail.com,1.03
1651,Ievgeniya,Sharko,ievgeniya.sharko@ukr.net,2.68
1652,Knyazhoslav,Kurchenko,knyazhoslav.kurchenko@gmail.com,0.58
1653,Afina,Ryaboshapka,afina.ryaboshapka@ukr.net,1.36
1654,Mstibog,Merezhko,mstibog.merezhko@gmail.com,1.3
1655,Malik,Miroshnik,malik.miroshnik@gmail.com,0.76
1656,Dalibor,Bagmut,dalibor.bagmut@gmail.com,1.69
1657,Solovey,Chervonenko,solovey.chervonenko@gmail.com,1.27
1658,Ostromisl,Manilo,ostromisl.manilo@gmail.com,8.3
1659,Mariamna,Likarchuk,mariamna.likarchuk@ukr.net,1.44
1660,Danilo,Tarnovski,danilo.tarnovski@gmail.com,74.63
1661,Agniya,Maciievich,agniya.maciievich@ukr.net,1.76
1662,Polina,Saveliev,polina.saveliev@ukr.net,1.48
1663,Orest,Grinyuk,orest.grinyuk@gmail.com,62.6
1664,Bogdana,Bashtan,bogdana.bashtan@ukr.net,18.09
1665,Lyudmila,Simenovich,lyudmila.simenovich@ukr.net,1.58
1666,Hotyan,Kucherenko,hotyan.kucherenko@gmail.com,2.74
1667,Vratislav,Repetilo,vratislav.repetilo@gmail.com,1.74
1668,Dariya,Klevan,dariya.klevan@ukr.net,0.72
1669,Ostrozor,Zagaykevich,ostrozor.zagaykevich@gmail.com,96.49
1670,Vitaliya,Prokopchuk,vitaliya.prokopchuk@ukr.net,0.51
1671,Oriyana,Potochnyak,oriyana.potochnyak@ukr.net,0.74
1672,Zoreglyad,Lesko,zoreglyad.lesko@gmail.com,0.97
1673,Rosina,Romankiv,rosina.romankiv@ukr.net,81.42
1674,Burevist,Bilan,burevist.bilan@gmail.com,1.32
1675,Viroslav,Makarevskiy,viroslav.makarevskiy@gmail.com,1.23
1676,Yosipa,Brovchenko,yosipa.brovchenko@ukr.net,0.72
1677,Gavrilo,Gasay,gavrilo.gasay@gmail.com,3.97
1678,Natalya,Klimishin,natalya.klimishin@ukr.net,0.87
1679,Anfisa,Derev'yanko,anfisa.derev'yanko@ukr.net,2.12
1680,Zemislav,Skirda,zemislav.skirda@gmail.com,15.07
1681,Zinoviy,Yushkevich,zinoviy.yushkevich@gmail.com,1.43
1682,Pereyaslav,Marinyak,pereyaslav.marinyak@gmail.com,87.64
1683,Dobrivod,Sacyuk,dobrivod.sacyuk@gmail.com,0.75
1684,Diana,Zosenko,diana.zosenko@ukr.net,0.58
1685,Anzhela,Ieroshenko,anzhela.ieroshenko@ukr.net,2.32
1686,Vselyub,Pilipchak,vselyub.pilipchak@gmail.com,0.73
1687,Danilo,Lemak,danilo.lemak@gmail.com,0.9
1688,Soncevida,Vivcharenko,soncevida.vivcharenko@ukr.net,0.98
1689,Azaliya,Gordiievskiy,azaliya.gordiievskiy@ukr.net,2.17
1690,Gostomisl,Tarnovski,gostomisl.tarnovski@gmail.com,0.58
1691,Svitlogor,Chalenko,svitlogor.chalenko@gmail.com,4.29
1692,Rusan,Dergach,rusan.dergach@gmail.com,3.57
1693,Adam,Bukatevich,adam.bukatevich@gmail.com,3.71
1694,Kapitolina,Grebin,kapitolina.grebin@ukr.net,1.14
1695,Pozvizd,Cisik,pozvizd.cisik@gmail.com,0.79
1696,Zlat,Tkalenko,zlat.tkalenko@gmail.com,13.47
1697,Klara,Shkurgan,klara.shkurgan@ukr.net,1.32
1698,Mayya,Yasinskiy,mayya.yasinskiy@ukr.net,1.98
1699,Yaromil,Vihrushch,yaromil.vihrushch@gmail.com,0.83
1700,Lyuborada,Parashchuk,lyuborada.parashchuk@ukr.net,9.49
1701,Antoniy,Shtanko,antoniy.shtanko@gmail.com,9.07
1702,Volodimir,Yunak,volodimir.yunak@gmail.com,2.54
1703,Sevastiana,Zubarenko,sevastiana.zubarenko@ukr.net,98.01
1704,Aglaya,Kapusta,aglaya.kapusta@ukr.net,0.67
1705,Svitozar,Zyablyuk,svitozar.zyablyuk@gmail.com,1.35
1706,Dragomir,Rizun,dragomir.rizun@gmail.com,0.88
1707,Ilariya,Kovinka,ilariya.kovinka@ukr.net,4.89
1708,Arkadiy,Lopushanskiy,arkadiy.lopushanskiy@gmail.com,34.83
1709,Agata,Moskalec,agata.moskalec@ukr.net,62.29
1710,Albertina,Bab'yak,albertina.bab'yak@ukr.net,2.93
1711,Agafiya,Bocyurko,agafiya.bocyurko@ukr.net,0.87
1712,Budivid,Sheyko,budivid.sheyko@gmail.com,39.55
1713,Artem,Boykiv,artem.boykiv@gmail.com,2.81
1714,Vseslav,Dyakovskiy,vseslav.dyakovskiy@gmail.com,50.94
1715,Vratan,Vanchura,vratan.vanchura@gmail.com,3.2
1716,Borislava,Karplyuk,borislava.karplyuk@ukr.net,74.09
1717,Nestor,Kamenyuk,nestor.kamenyuk@gmail.com,5.49
1718,Yuriy,Moskalci,yuriy.moskalci@gmail.com,1.26
1719,Gostyata,Lemeshko,gostyata.lemeshko@gmail.com,10.16
1720,Lyuboslav,Averchenko,lyuboslav.averchenko@gmail.com,1.1
1721,Timur,Vahniy,timur.vahniy@gmail.com,0.36
1722,Vira,Balog,vira.balog@ukr.net,0.91
1723,Orisya,Krip'yakevich,orisya.krip'yakevich@ukr.net,1.41
1724,Velichko,Roshko,velichko.roshko@gmail.com,94.53
1725,Zlata,Girenko,zlata.girenko@ukr.net,0.45
1726,Emiliya,Gutirya,emiliya.gutirya@ukr.net,5.36
1727,Vitaliy,Litvinenko,vitaliy.litvinenko@gmail.com,1.28
1728,Roman,Serezhenko,roman.serezhenko@gmail.com,81.14
1729,Pava,Ovrah,pava.ovrah@ukr.net,6.63
1730,Bratimir,Kalenichenko,bratimir.kalenichenko@gmail.com,0.47
1731,Hvalimir,Pankivskiy,hvalimir.pankivskiy@gmail.com,84.9
1732,Snizhana,Kabak,snizhana.kabak@ukr.net,0.84
1733,Ladislava,Udovichenko,ladislava.udovichenko@ukr.net,0.98
1734,Yovilla,Bodyanskiy,yovilla.bodyanskiy@ukr.net,3.04
1735,Snozir,Melimuka,snozir.melimuka@gmail.com,1.08
1736,Stefaniy,Ignatenko,stefaniy.ignatenko@gmail.com,1.5
1737,Mariamna,Kindratenko,mariamna.kindratenko@ukr.net,0.84
1738,Mirolyub,Kononenko,mirolyub.kononenko@gmail.com,0.73
1739,Libid,Mayko,libid.mayko@ukr.net,1.46
1740,Tayisiya,Mikolenko,tayisiya.mikolenko@ukr.net,0.74
1741,Zhivorid,Kosteneckiy,zhivorid.kosteneckiy@gmail.com,11.24
1742,Liliya,Vanchenko,liliya.vanchenko@ukr.net,1.23
1743,Peremisla,Moysya,peremisla.moysya@ukr.net,2.45
1744,Kvitoslava,Gavrish,kvitoslava.gavrish@ukr.net,6.48
1745,Mechislav,Tomashevskiy,mechislav.tomashevskiy@gmail.com,1.19
1746,Ustim,Gricenko,ustim.gricenko@gmail.com,3.86
1747,Olga,Dzyubenko,olga.dzyubenko@ukr.net,0.51
1748,Svyatoslava,Gocko,svyatoslava.gocko@ukr.net,0.46
1749,Maksim,Belskiy,maksim.belskiy@gmail.com,0.23
1750,Spas,Movchan,spas.movchan@gmail.com,5.92
1751,Snizhan,Rubanenko,snizhan.rubanenko@gmail.com,97.1
1752,Cheslav,Baybuza,cheslav.baybuza@gmail.com,0.69
1753,Starodum,Zagnitko,starodum.zagnitko@gmail.com,6.5
1754,Paraskoviya,Petrichenko,paraskoviya.petrichenko@ukr.net,0.52
1755,Vladislava,Mogitich,vladislava.mogitich@ukr.net,1.18
1756,Pivoniya,Verhovinec,pivoniya.verhovinec@ukr.net,0.5
1757,Iepistimiya,Yizhakevich,iepistimiya.yizhakevich@ukr.net,1.1
1758,Krasnovida,Gurzhiy,krasnovida.gurzhiy@ukr.net,0.87
1759,Hivrya,Gomolyaka,hivrya.gomolyaka@ukr.net,1.16
1760,Akilina,Shestopal,akilina.shestopal@ukr.net,86.19
1761,Rina,Didushok,rina.didushok@ukr.net,92.12
1762,Zlat,Orlik,zlat.orlik@gmail.com,22.76
1763,Likera,Kapustyak,likera.kapustyak@ukr.net,1.39
1764,Kalina,Sinenko,kalina.sinenko@ukr.net,4.65
1765,Us,Voynarovskiy,us.voynarovskiy@gmail.com,3.26
1766,Dobrisvit,Pismenniy,dobrisvit.pismenniy@gmail.com,0.75
1767,Milodara,Zavalnyuk,milodara.zavalnyuk@ukr.net,90.88
